"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.866604628E2,-2.679902310E0,-1.305720970E0,1.967355348E0,3.571732172E0
1.866704318E2,-2.579259449E-1,-7.358460698E-1,-1.779264454E0,1.942621226E0
1.866804018E2,2.490710970E0,4.539339691E-1,-2.166246634E0,3.332014655E0
1.866903708E2,1.926195043E0,4.459861413E-1,4.702260661E-1,2.032300060E0
1.867003408E2,-1.832219762E0,-8.058442578E-1,1.837856478E0,2.717375693E0
1.867103108E2,-4.357382526E0,-1.189484170E0,1.343164492E0,4.712297309E0
1.867202798E2,-4.686702390E0,-2.547836512E-1,1.953600358E0,5.083959909E0
1.867302498E2,-2.777112855E0,9.111616749E-1,1.536468764E0,3.302015698E0
1.867402188E2,-7.392412555E-1,9.965196213E-1,1.219680653E0,1.739870652E0
1.867501888E2,-1.161483316E0,6.336522353E-1,1.393517790E0,1.921575000E0
1.867601588E2,-3.080434243E0,5.383265403E-1,1.526273559E0,3.479709983E0
1.867701278E2,-3.983162479E0,1.117081314E0,2.308266147E0,4.737250954E0
1.867800978E2,-4.079089560E0,1.776800145E0,3.514600530E0,5.669956550E0
1.867900668E2,-3.147374337E0,1.931697857E0,3.191438954E0,4.880850790E0
1.868000368E2,-2.297925931E0,1.534451182E0,2.156696962E0,3.505188411E0
1.868100068E2,-2.539190235E0,1.438162743E0,2.096344925E0,3.593113019E0
1.868199758E2,-3.425184909E0,1.235973335E0,2.622997207E0,4.487720590E0
1.868299458E2,-3.869867998E0,1.582619960E0,3.645106875E0,5.546834087E0
1.868399148E2,-3.537003552E0,1.899701016E0,3.250423912E0,5.165705536E0
1.868498848E2,-1.902971072E0,2.328439626E0,1.357122965E0,3.299198802E0
1.868598548E2,1.319435906E-1,2.305697757E0,-2.170866519E-1,2.319650377E0
1.868698238E2,9.496422011E-1,1.524456244E0,-1.923260325E-1,1.806315712E0
1.868797937E2,4.988353229E-1,5.022927815E-1,2.742829460E-1,7.591876264E-1
1.868897627E2,-1.326347315E-1,-3.940350920E-2,3.680500656E-1,3.931990073E-1
1.868997327E2,-3.605814171E-1,2.050159523E-1,2.387663734E-1,4.786020060E-1
1.869097027E2,-8.828225595E-1,2.903838390E-1,4.211802059E-1,1.020338773E0
1.869196717E2,-1.773522488E0,4.021887419E-1,9.083608586E-1,2.032795427E0
1.869296417E2,-2.601575348E0,5.364180091E-1,1.231003202E0,2.927679534E0
1.869396107E2,-3.311206888E0,5.379596275E-1,8.513393962E-1,3.460963794E0
1.869495807E2,-3.307082847E0,5.507463187E-1,-6.996433264E-1,3.424853172E0
1.869595507E2,-2.734501271E0,2.352176982E-1,-2.526766071E0,3.730599327E0
1.869695197E2,-1.644622373E0,-2.303183162E-1,-3.302217963E0,3.696278230E0
1.869794897E2,-2.959802091E-2,-9.796100584E-1,-2.251610720E0,2.455659330E0
1.869894587E2,1.393064046E0,-1.710200651E0,-9.091139799E-1,2.385770720E0
1.869994287E2,1.984478334E0,-2.367299636E0,6.469528967E-1,3.156075075E0
1.870093987E2,1.632661893E0,-2.515340611E0,2.170234435E0,3.701680801E0
1.870193677E2,1.086779289E0,-1.694199160E0,2.534559240E0,3.236570802E0
1.870293377E2,6.734881461E-1,-4.676082677E-1,1.369705296E0,1.596350956E0
1.870393067E2,-3.609416056E-1,5.961938024E-1,-6.527930957E-1,9.549160792E-1
1.870492767E2,-1.167760302E0,6.077660269E-1,-1.929197588E0,2.335561388E0
1.870592467E2,-1.607339357E0,-3.343613327E-1,-1.412604271E0,2.165822739E0
1.870692157E2,-1.158481355E0,-1.295195689E0,-4.523721778E-1,1.795620091E0
1.870791857E2,1.349736178E-1,-1.797000813E0,-4.578030717E-1,1.859304561E0
1.870891547E2,1.350764118E0,-1.989630901E0,-4.287324697E-1,2.442745659E0
1.870991247E2,1.873521570E0,-1.557462607E0,1.860467076E-2,2.436415190E0
1.871090947E2,1.332134889E0,-5.892046255E-1,5.731645435E-1,1.565331610E0
1.871190637E2,-1.914086044E-2,-1.260677236E-1,-2.467320353E-1,2.777339387E-1
1.871290337E2,-1.089577181E0,-1.171594906E-1,-1.223480466E0,1.642500908E0
1.871390037E2,-1.634858692E0,-4.826952535E-1,-2.018659987E0,2.642110103E0
1.871489727E2,-6.652587748E-1,-8.289545006E-1,-2.572171747E0,2.783128149E0
1.871589427E2,1.215956562E0,-1.356371598E0,-2.696097343E0,3.253803183E0
1.871689117E2,2.712277173E0,-2.288151140E0,-2.053346548E0,4.099794525E0
1.871788817E2,3.247036035E0,-2.709719601E0,-1.755999260E0,4.579231020E0
1.871888517E2,2.643670038E0,-2.323781149E0,-2.033284459E0,4.064873403E0
1.871988207E2,1.762751332E0,-1.244474017E0,-2.031887266E0,2.963878152E0
1.872087907E2,1.310244083E0,-4.764773244E-1,-1.552572288E0,2.086684190E0
1.872187597E2,1.502287111E0,-5.167693180E-1,-8.717029095E-1,1.812121148E0
1.872287297E2,1.270308185E0,-2.852850670E-1,-1.484979352E-1,1.310390053E0
1.872386997E2,1.215329740E0,6.453513443E-2,-2.193582952E-1,1.236652426E0
1.872486687E2,1.712869905E0,3.840041935E-2,-8.028966764E-1,1.892099621E0
1.872586387E2,1.793016520E0,-3.513469094E-1,-7.208608255E-1,1.964177492E0
1.872686077E2,1.596099254E0,-1.824752283E-1,-4.741232353E-1,1.674999367E0
1.872785777E2,9.230706990E-1,4.470681685E-1,-2.497801888E-1,1.055613379E0
1.872885477E2,5.684645516E-1,8.427591920E-1,-3.170044577E-1,1.064841222E0
1.872985167E2,1.822629744E-1,7.228316295E-1,-1.797200203E-1,7.668146074E-1
1.873084867E2,7.221486747E-2,4.928144449E-1,-8.298280746E-2,5.049427795E-1
1.873184557E2,1.205958992E-1,2.811809063E-1,4.060628146E-2,3.086339953E-1
1.873284257E2,-1.763958782E-1,-6.140687406E-2,-1.701139221E-1,2.526362138E-1
1.873383957E2,-3.371264809E-1,-7.594223356E-1,-7.594846085E-1,1.125696859E0
1.873483647E2,1.005130523E-1,-1.624206235E0,-1.467959569E0,2.191587111E0
1.873583347E2,8.604511124E-1,-1.958918985E0,-2.130425714E0,3.019346524E0
1.873683037E2,1.806314843E0,-1.465494091E0,-2.060121717E0,3.107176810E0
1.873782737E2,1.916823710E0,-5.622390211E-1,-1.040487759E0,2.252318945E0
1.873882437E2,1.381119938E0,7.474320352E-2,1.949373990E-2,1.383278293E0
1.873982127E2,5.850688899E-1,1.720952511E-2,3.387543458E-1,6.762812140E-1
1.874081827E2,-2.419402421E-2,-4.837272871E-1,-2.335436404E-2,4.848946951E-1
1.874181517E2,-6.080800223E-1,-1.061791213E0,-3.355062175E-1,1.268749902E0
1.874281217E2,-1.225016237E0,-1.457283431E0,-6.372833562E-1,2.007603012E0
1.874380917E2,-1.335873599E0,-1.531949451E0,-1.185264527E0,2.352929959E0
1.874480607E2,-7.217294294E-1,-1.353311166E0,-1.519110427E0,2.158712804E0
1.874580307E2,2.380296242E-1,-1.221765186E0,-1.629774538E0,2.050739700E0
1.874680007E2,1.186845614E0,-1.229176531E0,-1.678859575E0,2.395422077E0
1.874779697E2,1.840668404E0,-1.369634838E0,-1.400385637E0,2.687943395E0
1.874879397E2,1.792003782E0,-1.540956502E0,-1.086028799E0,2.601015772E0
1.874979087E2,1.570287305E0,-1.839274428E0,-1.005898848E0,2.619268053E0
1.875078787E2,1.368674725E0,-2.058588284E0,-1.124468102E0,2.715784369E0
1.875178487E2,1.009915300E0,-1.941184380E0,-1.260390430E0,2.525214792E0
1.875278177E2,7.792853272E-1,-1.440893685E0,-1.126646190E0,1.988162939E0
1.875377877E2,1.693488139E-1,-9.162405664E-1,-4.554864049E-2,9.328721643E-1
1.875477567E2,-7.661741155E-1,-5.647784668E-1,9.573394758E-1,1.349998653E0
1.875577267E2,-1.053418584E0,-4.051904100E-1,8.251725215E-1,1.398134354E0
1.875676967E2,-5.991641879E-2,-3.989543545E-1,-7.607692418E-1,8.611181065E-1
1.875776657E2,1.177367277E0,-6.273237938E-1,-1.773954597E0,2.219604415E0
1.875876357E2,1.021829587E0,-8.799115232E-1,-9.204610866E-1,1.632675291E0
1.875976047E2,-2.753091323E-1,-1.071476833E0,6.823203653E-1,1.299776443E0
1.876075747E2,-1.175339463E0,-6.903225723E-1,1.063132564E0,1.728646567E0
1.876175447E2,-8.727285111E-1,-3.210331893E-1,5.672442377E-1,1.089258182E0
1.876275137E2,-4.663218802E-1,-6.360048625E-1,3.471655655E-1,8.616740747E-1
1.876374837E2,-4.769497794E-1,-7.300535256E-1,6.959712750E-1,1.115721855E0
1.876474537E2,-3.396016073E-1,5.258137912E-2,1.010877167E0,1.067692231E0
1.876574227E2,-7.075534397E-1,6.211158049E-1,1.141519752E0,1.479690528E0
1.876673927E2,-1.681720033E0,7.432878211E-1,1.800264729E0,2.573249336E0
1.876773617E2,-2.700334820E0,5.494263098E-1,1.681952167E0,3.228411452E0
1.876873317E2,-3.060116338E0,6.606464911E-1,1.895831621E0,3.659910289E0
1.876973017E2,-2.382576072E0,7.496533924E-1,1.422587222E0,2.874439659E0
1.877072707E2,-8.535133910E-1,6.257658032E-1,6.850480914E-2,1.060547433E0
1.877172407E2,-3.405593812E-1,5.522774121E-1,1.947134507E-1,6.774248002E-1
1.877272097E2,-8.034401751E-1,2.538858113E-1,3.906682652E-1,9.287603639E-1
1.877371797E2,-1.903638824E0,1.437739697E-1,1.754593881E0,2.592896337E0
1.877471497E2,-2.768111651E0,9.154196173E-1,3.030463938E0,4.205252295E0
1.877571187E2,-3.019578761E0,1.358513726E0,3.104582074E0,4.538925566E0
1.877670887E2,-2.676316212E0,1.894448462E0,2.420235649E0,4.075431761E0
1.877770587E2,-2.293556306E0,1.995483963E0,1.325702952E0,3.316601438E0
1.877870277E2,-2.354739817E0,1.475893949E0,1.199330589E0,3.026789787E0
1.877969977E2,-2.671943665E0,8.948710397E-1,1.548004151E0,3.215026279E0
1.878069667E2,-3.030492589E0,7.980785707E-1,2.010645209E0,3.723373322E0
1.878169367E2,-2.627440506E0,1.300894970E0,1.959472716E0,3.526372735E0
1.878269067E2,-1.797424736E0,1.560578296E0,1.476504983E0,2.801108221E0
1.878368757E2,-1.529344516E0,1.336540766E0,1.251347419E0,2.385603956E0
1.878468457E2,-1.727492037E0,1.324522984E0,1.674517432E0,2.746379162E0
1.878568147E2,-2.156974704E0,1.240913063E0,1.893335445E0,3.126839332E0
1.878667847E2,-2.204892637E0,1.281491278E0,1.468334084E0,2.942749805E0
1.878767547E2,-1.910941411E0,1.300549400E0,6.884073168E-1,2.411852079E0
1.878867233E2,-1.600071267E0,1.186387192E0,-1.861168742E-3,1.991920203E0
1.878966933E2,-1.400863647E0,1.106188536E0,-3.643107712E-2,1.785328894E0
1.879066633E2,-1.161226623E0,8.628443778E-1,-1.713351130E-1,1.456812758E0
1.879166323E2,-6.498917073E-1,3.539006808E-1,-8.973903126E-1,1.163148441E0
1.879266023E2,4.082525969E-2,4.316999316E-2,-1.638520803E0,1.639597747E0
1.879365713E2,2.913825434E-1,-1.634609601E-1,-7.309200829E-1,8.036587831E-1
1.879465412E2,2.317643327E-1,-2.593351239E-1,7.724832612E-1,8.471716480E-1
1.879565113E2,2.361544222E-1,-5.100359568E-1,1.179124365E0,1.306231165E0
1.879664803E2,2.421618515E-1,-6.734244114E-1,8.195112473E-1,1.087998844E0
1.879764503E2,2.608431208E-1,-3.784364748E-1,1.200193638E-1,4.750346796E-1
1.879864193E2,2.654869795E-2,-2.724919438E-2,-5.427970290E-2,6.628452387E-2
1.879963893E2,-2.504374158E-1,-1.292585492E-2,-2.042023122E-1,3.233953638E-1
1.880063593E2,-5.182656205E-1,-8.112333441E-1,-2.349458027E-1,9.909078273E-1
1.880163282E2,-2.983477467E-1,-2.272028612E0,-9.227239591E-1,2.470332953E0
1.880262983E2,4.543748492E-1,-3.348905641E0,-1.735107450E0,3.798976621E0
1.880362683E2,1.059386253E0,-3.328714036E0,-8.352230081E-1,3.591689553E0
1.880462373E2,1.484191148E0,-2.570478101E0,-4.465097594E-1,3.001591577E0
1.880562073E2,1.319714819E0,-1.534348564E0,-6.965019098E-1,2.140324187E0
1.880661763E2,3.177838916E-1,-8.637325698E-1,-1.069657472E0,1.411094490E0
1.880761463E2,-1.098102422E0,-9.490568948E-1,-2.140928190E0,2.586524973E0
1.880861163E2,-1.272947034E0,-1.651174763E0,-3.060433550E0,3.703110282E0
1.880960852E2,-3.423544765E-3,-2.540687706E0,-3.395293942E0,4.240651683E0
1.881060553E2,1.293321657E0,-2.666403428E0,-2.669838375E0,3.988787421E0
1.881160243E2,2.253769512E0,-1.842270541E0,-1.618053210E0,3.330395465E0
1.881259943E2,2.383708093E0,-7.365714169E-1,-7.339147344E-1,2.600621572E0
1.881359643E2,1.764187993E0,-1.518317252E-1,-4.828876269E-1,1.835372607E0
1.881459333E2,1.180600203E0,-2.942886096E-1,-6.003184283E-1,1.356762632E0
1.881559033E2,9.460619509E-1,-3.875417590E-2,-1.168768654E0,1.504179267E0
1.881658733E2,5.495336062E-1,1.980843705E-1,-1.359658611E0,1.479829767E0
1.881758423E2,3.802374172E-1,2.317117077E-1,-8.355738410E-1,9.468127865E-1
1.881858123E2,3.295052201E-1,-1.931861579E-2,-2.407120344E-1,4.085207246E-1
1.881957813E2,6.219999039E-1,-2.687082106E-1,2.301697969E-1,7.155879529E-1
1.882057513E2,9.075223678E-1,-2.032234883E-1,4.518514833E-1,1.033956671E0
1.882157213E2,8.205333406E-1,1.355799741E-1,3.890763608E-1,9.181706306E-1
1.882256903E2,6.127221268E-1,2.424647373E-1,-2.140499005E-1,6.928455192E-1
1.882356603E2,1.161268723E0,-1.080126911E-1,-8.097525367E-1,1.419827792E0
1.882456303E2,1.936841068E0,-3.580753005E-1,-1.191169045E0,2.301837296E0
1.882555993E2,1.759283348E0,4.107113510E-1,-9.683348724E-1,2.049740017E0
1.882655693E2,8.218805391E-1,1.321723922E0,-1.295462322E-1,1.561801515E0
1.882755383E2,4.337523043E-1,1.240234201E0,-1.844442782E-1,1.326778665E0
1.882855083E2,1.158036382E0,2.046677506E-1,-3.551411676E-1,1.228439009E0
1.882954783E2,8.818525064E-1,-8.765373874E-1,-5.571314782E-1,1.362489309E0
1.883054473E2,1.231745798E0,-9.383822179E-1,-1.238170134E0,1.982630621E0
1.883154173E2,1.918194298E0,-1.553956032E-1,-1.427028475E0,2.395835434E0
1.883253873E2,2.454632480E0,1.312676525E-1,-8.737318933E-1,2.608804176E0
1.883353563E2,2.413856336E0,-1.502915686E-1,-1.357597759E-1,2.422337855E0
1.883453263E2,1.974972516E0,-5.685013890E-1,-2.572394818E-2,2.055327708E0
1.883552953E2,1.254263425E0,-9.913474667E-1,-2.166004559E-1,1.613338866E0
1.883652653E2,1.972961658E-1,-1.184483923E0,-4.043478262E-1,1.267053711E0
1.883752353E2,-9.456807125E-1,-1.100645961E0,-5.168333450E-1,1.540405871E0
1.883852043E2,-1.293159689E0,-7.319281429E-1,-8.076758981E-1,1.691248398E0
1.883951743E2,-8.693885815E-1,-1.160906196E-1,-1.105802035E0,1.411421864E0
1.884051443E2,-4.863474244E-1,1.582507986E-1,-8.827468380E-1,1.020205427E0
1.884151133E2,-3.932872331E-1,-1.221424878E-2,-4.148716450E-1,5.717888749E-1
1.884250833E2,-3.273388267E-1,-6.505033261E-1,-3.173734170E-1,7.943747041E-1
1.884350523E2,-1.473767316E-1,-1.844983065E0,-1.048636147E0,2.127279995E0
1.884450223E2,7.816540343E-1,-2.742611359E0,-2.297901957E0,3.662410886E0
1.884549923E2,2.218517818E0,-2.759311591E0,-2.508295886E0,4.339028696E0
1.884649613E2,2.784846382E0,-2.348681517E0,-1.675046021E0,4.009669988E0
1.884749313E2,2.003161942E0,-1.907975119E0,-2.536226866E-1,2.778012111E0
1.884849013E2,5.183942592E-1,-1.409866605E0,8.912440118E-1,1.746646026E0
1.884948703E2,-4.088419962E-1,-1.199044075E0,8.937013042E-1,1.550342057E0
1.885048403E2,-6.104539919E-1,-1.139194314E0,3.010000437E-1,1.327033831E0
1.885148093E2,9.692461610E-2,-9.484815288E-1,-6.246101010E-1,1.139802338E0
1.885247793E2,6.531772578E-1,-8.666772276E-1,-1.222343475E0,1.634592768E0
1.885347493E2,1.042583694E0,-1.085891681E0,-1.322306889E0,2.003655912E0
1.885447183E2,1.609974112E0,-1.354484702E0,-1.423004714E0,2.539997611E0
1.885546883E2,1.901060202E0,-1.552747412E0,-1.012362944E0,2.655171020E0
1.885646583E2,1.494140185E0,-1.598511815E0,-1.953086972E-1,2.196779553E0
1.885746273E2,1.119785652E0,-1.667318341E0,5.441898358E-1,2.080868312E0
1.885845973E2,2.821901357E-1,-1.382874103E0,8.711982948E-1,1.658601377E0
1.885945663E2,-3.374007154E-1,-1.037477613E0,6.832617670E-1,1.287262864E0
1.886045363E2,-1.331170684E0,-8.935586321E-1,7.944044727E-1,1.789285020E0
1.886145062E2,-2.259805008E0,-3.820506388E-1,1.290343085E0,2.630145745E0
1.886244753E2,-2.706567367E0,1.294415671E-1,1.379060549E0,3.040406228E0
1.886344453E2,-2.798920045E0,3.111206970E-1,1.309020261E0,3.105524682E0
1.886444153E2,-2.136432851E0,8.167297268E-1,8.996485072E-1,2.457795803E0
1.886543843E2,-2.225847888E0,8.963603255E-1,1.366787243E0,2.761515530E0
1.886643543E2,-2.877936979E0,7.429600847E-1,1.328875067E0,3.255828602E0
1.886743233E2,-2.723012661E0,6.858114454E-1,1.365685628E0,3.122536233E0
1.886842933E2,-2.336700572E0,5.312321135E-1,1.504537704E0,2.829489499E0
1.886942632E2,-2.021031033E0,4.299951759E-1,1.465460762E0,2.533187228E0
1.887042323E2,-2.239315195E0,4.707844752E-1,1.960089013E0,3.012991786E0
1.887142023E2,-3.040572605E0,6.096181324E-1,2.328819695E0,3.878158996E0
1.887241723E2,-3.133097776E0,1.077746510E0,2.502685483E0,4.152261292E0
1.887341413E2,-2.550371865E0,1.525077511E0,2.140171561E0,3.662047566E0
1.887441113E2,-1.784308262E0,1.977724508E0,1.268246457E0,2.950186312E0
1.887540813E2,-1.406829561E0,2.032283123E0,8.448408008E-1,2.612106446E0
1.887640502E2,-1.969773756E0,1.479190609E0,1.118633750E0,2.705430645E0
1.887740203E2,-3.038779263E0,9.815209284E-1,1.820589066E0,3.675881839E0
1.887839893E2,-3.566412123E0,8.778381005E-1,2.372489625E0,4.372482382E0
1.887939593E2,-2.215516443E0,1.240897860E0,6.947147083E-1,2.632673381E0
1.888039293E2,-5.447576004E-1,1.580130800E0,-7.709694171E-1,1.840643374E0
1.888138983E2,2.900008464E-1,1.066914543E0,-1.270960734E0,1.684561759E0
1.888238683E2,-2.254744828E-2,4.129821172E-1,-1.100983930E-1,4.280003186E-1
1.888338383E2,-1.598085553E0,-1.237688908E-1,1.621242281E0,2.279829535E0
1.888438072E2,-2.985954933E0,-2.750498083E-1,1.911228510E0,3.555892809E0
1.888537773E2,-3.587606526E0,3.927641997E-1,1.506511724E0,3.910851810E0
1.888637463E2,-3.457270920E0,1.059879173E0,8.521679467E-1,3.715138797E0
1.888737163E2,-3.086817648E0,1.039271246E0,-1.950163364E-2,3.257131903E0
1.888836869E2,-2.649981523E0,5.537813160E-1,-6.784886849E-1,2.790953728E0
1.888936559E2,-1.900152129E0,-7.681399494E-2,-9.275251079E-1,2.115840573E0
1.889036259E2,-1.075860783E0,-9.967701745E-1,-8.004066396E-1,1.670831528E0
1.889135959E2,-4.502519774E-1,-1.701959293E0,-7.010431498E-1,1.894954821E0
1.889235649E2,7.494200885E-2,-1.787171059E0,-3.942683959E-1,1.831677992E0
1.889335349E2,4.977454019E-1,-1.260312662E0,-4.227431667E-1,1.419454218E0
1.889435039E2,6.624070877E-1,-5.570420158E-1,-7.275965255E-1,1.130696980E0
1.889534739E2,6.523674184E-1,-2.822450995E-2,-6.591922885E-1,9.278547003E-1
1.889634439E2,3.764221090E-1,1.903958666E-1,1.674332660E-1,4.538480900E-1
1.889734129E2,-4.673445582E-2,3.741007644E-1,8.949745354E-1,9.711410352E-1
1.889833829E2,-5.944010460E-1,3.563486177E-1,3.841573906E-1,7.923849075E-1
1.889933529E2,-9.549783701E-1,-4.164503932E-2,-8.992076272E-1,1.312361365E0
1.890033219E2,-8.186452746E-1,-8.680331969E-1,-1.991782091E0,2.321822047E0
1.890132919E2,-5.339460987E-1,-1.719429311E0,-1.987479710E0,2.681717955E0
1.890232619E2,2.842764223E-1,-2.188798760E0,-1.728061556E0,2.803185659E0
1.890332309E2,1.399232274E0,-2.475380155E0,-1.570383492E0,3.248301430E0
1.890432009E2,2.223566889E0,-2.316846936E0,-1.377180962E0,3.494088842E0
1.890531699E2,2.445896739E0,-1.675611446E0,-1.255621441E0,3.219731322E0
1.890631399E2,2.332466603E0,-1.074335244E0,-1.395473099E0,2.922660062E0
1.890731099E2,1.951183119E0,-6.753481454E-1,-1.595686148E0,2.609487491E0
1.890830789E2,1.236325337E0,-4.872239220E-1,-1.800688944E0,2.237938373E0
1.890930489E2,7.727329373E-1,-4.498473501E-1,-2.011934520E0,2.201671943E0
1.891030189E2,1.862098449E-1,-8.142540157E-1,-1.789700857E0,1.975022244E0
1.891129879E2,1.724589479E-1,-1.317703961E0,-1.790721488E0,2.229970687E0
1.891229579E2,4.376178986E-1,-1.702037353E0,-1.801647303E0,2.516818146E0
1.891329279E2,9.606782359E-1,-1.513336594E0,-1.563428521E0,2.378528760E0
1.891428969E2,1.065086703E0,-6.262467366E-1,-1.239516455E0,1.750141624E0
1.891528669E2,5.528536552E-1,3.424597263E-2,-5.383335570E-1,7.724137293E-1
1.891628359E2,-1.498588747E-1,-6.376388669E-1,-8.471650690E-1,1.070854640E0
1.891728059E2,7.090041339E-2,-1.834163961E0,-1.677609440E0,2.486676042E0
1.891827759E2,1.261891703E0,-2.349000190E0,-2.299206763E0,3.520869822E0
1.891927449E2,2.399730633E0,-1.329415349E0,-2.216739973E0,3.527036771E0
1.892027149E2,2.803820012E0,6.630438495E-1,-1.425688586E0,3.214595115E0
1.892126849E2,2.207238539E0,1.818294033E0,-3.232419750E-1,2.877947278E0
1.892226539E2,8.833797991E-1,1.436762627E0,3.838311160E-1,1.729732072E0
1.892326239E2,-1.404764324E-1,6.833985919E-1,6.016132942E-1,9.212523103E-1
1.892425939E2,-9.971186686E-1,2.759874094E-1,4.028497696E-2,1.035392471E0
1.892525629E2,-1.364908533E0,-2.006150454E-1,-6.410960332E-1,1.521257974E0
1.892625329E2,-1.093695375E0,-4.107470191E-1,-1.045853457E0,1.568021728E0
1.892725019E2,-5.435963434E-1,4.388627708E-2,-1.139080878E0,1.262904683E0
1.892824719E2,1.015357304E-1,5.418731689E-1,-1.502463112E0,1.600416020E0
1.892924419E2,6.493444079E-1,3.925925839E-1,-1.374388331E0,1.569942796E0
1.893024109E2,1.316290104E0,-5.230100513E-2,-1.664061734E0,2.122370488E0
1.893123809E2,2.223155245E0,-1.121639219E0,-1.635201047E0,2.978989131E0
1.893223509E2,2.248616361E0,-1.120273894E0,-8.329557502E-1,2.646715780E0
1.893323199E2,1.642689283E0,-4.690256327E-1,-1.308036759E-1,1.713336723E0
1.893422899E2,9.977039748E-1,-1.520264375E-1,8.734219909E-2,1.012992556E0
1.893522599E2,4.470500422E-1,-3.670080918E-1,-1.556970271E-1,5.989910216E-1
1.893622289E2,2.425132692E-1,-7.105717725E-1,-4.853200686E-1,8.940137015E-1
1.893721989E2,-5.418965578E-2,-9.415502393E-1,-1.041030089E0,1.404705313E0
1.893821679E2,-1.146580517E-2,-8.132962418E-1,-1.788800093E0,1.965041479E0
1.893921379E2,7.246834427E-1,-6.329207486E-1,-1.797766213E0,2.039048338E0
1.894021079E2,1.854649097E0,-6.102347213E-1,-1.292586077E0,2.341556844E0
1.894120769E2,2.744281324E0,-6.601886541E-1,-6.066904315E-1,2.887040409E0
1.894220469E2,2.794507152E0,-7.889607149E-1,-7.692918509E-2,2.904762870E0
1.894320169E2,2.583108087E0,-9.944453216E-1,-1.699259341E-1,2.773128866E0
1.894419859E2,2.018649462E0,-1.180352865E0,-1.930317914E-1,2.346367365E0
1.894519559E2,1.586863577E0,-1.160085831E0,-3.810446253E-1,2.002281237E0
1.894619259E2,1.509500236E0,-9.406064987E-1,-6.273027438E-1,1.885958716E0
1.894718949E2,1.231697851E0,-8.010381389E-1,-5.963364744E-1,1.585673007E0
1.894818649E2,1.165543622E0,-7.977911800E-1,-3.408657753E-1,1.452980447E0
1.894918339E2,1.510151616E0,-7.767493898E-1,2.002478403E-1,1.709969799E0
1.895018039E2,1.926234804E0,-8.772460699E-1,4.067019153E-1,2.155306854E0
1.895117739E2,1.690826486E0,-1.157668008E0,7.239999032E-1,2.173307452E0
1.895217429E2,9.154389131E-1,-1.585186011E0,9.501678658E-1,2.062440803E0
1.895317129E2,2.105102885E-1,-1.655212265E0,4.963870937E-1,1.740816582E0
1.895416829E2,4.941142809E-1,-1.200692113E0,-5.611374056E-1,1.414455959E0
1.895516519E2,8.261104149E-1,-8.947704676E-1,-1.089798206E0,1.634237662E0
1.895616219E2,6.465079236E-1,-8.848524204E-1,-1.461511552E-2,1.095969846E0
